courseNumber,courseName,departmentName,credit,hours,campusName,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl,teacherName,teachingPlace
5000440001,马克思主义基本原理,马克思主义学院,3.0,54,丽湖校区,76.95,4.42,76.4,134.0,9.46,1.76,2082.6,100.0,100.0,"石梁,汪天文,崔宏轶,汪天文,崔宏轶,石梁,汪天文,石梁,崔宏轶,罗保国,王馨,郭小说,李福,临时4（马克思主义学院）,罗保国,王馨,郭小说,李福,郭小说,李福,罗保国,王馨,临时4（马克思主义学院）,临时4（马克思主义学院）,罗保国,王馨,张守奎,张守奎","1-18周 星期二 第7-8节 南111
1-18周 星期二 第7-8节 北103
1-18周 星期二 第7-8节 西108
1-18周 星期二 第9-10节 北101
1-18周 星期二 第9-10节 西110
1-18周 星期二 第9-10节 南109
1-18周 星期三 第7-8节 北303
1-18周 星期三 第7-8节 西413
1-18周 星期三 第7-8节 西109
1-18周 星期二 第13-14节 致理楼L1-505
1-18周 星期二 第13-14节 致理楼L1-605
1-18周 星期四 第11-12节 致理楼L1-405
1-18周 星期四 第11-12节 致理楼L1-605
1-18周 星期四 第11-12节 致理楼L1-207
1-18周 星期三 第11-12节 致理楼L1-705
1-18周 星期三 第11-12节 致理楼L2-109
1-18周 星期三 第11-12节 致理楼L2-102
1-18周 星期三 第11-12节 致理楼L2-106
1-18周 星期三 第13-14节 致理楼L2-102
1-18周 星期三 第13-14节 致理楼L2-106
1-18周 星期三 第13-14节 致理楼L1-705
1-18周 星期三 第13-14节 致理楼L2-108
1-18周 星期三 第13-14节 致理楼L2-112
1-18周 星期三 第11-12节 致理楼L2-111
1-18周 星期二 第11-12节 致理楼L1-505
1-18周 星期二 第11-12节 致理楼L1-605
1-18周 星期三 第11-12节 致理楼L2-108
1-18周 星期三 第13-14节 致理楼L2-109"
5000850002,形势与政策,马克思主义学院,2.0,36,丽湖校区,80.75999999999999,5.753333333333334,192.0,298.0,8.06,4.26,4105.666666666667,100.0,100.0,"陈科霖,聂伟,劳婕,谷志军,劳婕,谷志军,聂伟,陈科霖,陈文,吴灏文,袁超,唐娟,雷雨若,袁超,吴灏文,唐娟,雷雨若,袁超,陈硕,吴灏文,唐娟,雷雨若,吴灏文,袁超,唐娟,段哲哲,雷雨若,郭少青,郭少青","8-16周 星期三 第11-12节 南103
8-16周 星期三 第11-12节 北101
8-16周 星期三 第11-12节 南110
8-16周 星期三 第11-12节 西108
8-16周 星期三 第13-14节 南112
8-16周 星期三 第13-14节 西108
8-16周 星期三 第13-14节 北103
8-16周 星期三 第13-14节 南111
8-16周 星期三 第11-12节 西109
8-16周 星期三 第13-14节 致理楼L1-205
8-16周 星期三 第13-14节 致理楼L1-405
8-16周 星期三 第11-12节 致理楼L1-505
8-16周 星期三 第11-12节 致理楼L1-305
8-16周 星期三 第11-12节 致理楼L1-405
8-16周 星期四 第11-12节 致理楼L1-205
8-16周 星期四 第11-12节 致理楼L1-505
8-16周 星期四 第11-12节 致理楼L1-305
8-16周 星期四 第11-12节 致理楼L2-102
8-16周 星期三 第11-12节 致理楼L1-605
8-16周 星期三 第11-12节 致理楼L1-205
8-16周 星期四 第13-14节 致理楼L1-505
8-16周 星期四 第13-14节 致理楼L1-305
8-16周 星期四 第13-14节 致理楼L1-205
8-16周 星期四 第13-14节 致理楼L2-102
8-16周 星期三 第13-14节 致理楼L1-505
8-16周 星期三 第13-14节 致理楼L3-104
8-16周 星期三 第13-14节 致理楼L1-305
8-16周 星期四 11-12节 致理楼L1-307
8-16周 星期四 13-14节 致理楼L1-307"
5001990002,思想道德与法治,马克思主义学院,2.5,45,丽湖校区,,,,,,,,,,"刘海娟,邓妍,王占军,临时1（马克思主义学院）,段哲哲,苏磊,刘海娟,邓妍,王占军,刘宏,临时1（马克思主义学院）,刘海娟,邓妍,王占军,临时1（马克思主义学院）,黄月细,刘国红,陈晨,黄月细,刘国红,陈晨,娄亚萍,刘国红,陈晨,娄亚萍,黄月细,刘国红,陈晨,娄亚萍,孙婷婷,李悦,郑纯,韦阳,刘志山,刘志山","1-18周 星期五 第7-8节 北101
1-18周 星期五 第7-8节 西312
1-18周 星期五 第7-8节 西108
1-18周 星期五 第7-8节 南111
1-18周 星期五 第7-8节 北103
1-18周 星期五 第7-8节 南403
1-18周 星期五 第9-10节 北103
1-18周 星期五 第9-10节 西312
1-18周 星期五 第9-10节 西108
1-18周 星期五 第9-10节 南112
1-18周 星期五 第9-10节 南111
1-18周 星期四 第7-8节 西301
1-18周 星期四 第7-8节 西312
1-18周 星期四 第7-8节 西314
1-18周 星期四 第7-8节 南403
1-18周 星期三 第7-8节 汇文楼H3-104
1-18周 星期三 第7-8节 汇文楼H3-103
1-18周 星期三 第7-8节 汇文楼H3-201
1-18周 星期二 第7-8节 汇文楼H3-104
1-18周 星期二 第7-8节 汇文楼H3-103
1-18周 星期二 第7-8节 汇文楼H3-201
1-18周 星期二 第7-8节 汇文楼H3-202
1-18周 星期三 第9-10节 汇文楼H3-103
1-18周 星期三 第9-10节 汇文楼H3-201
1-18周 星期三 第9-10节 汇文楼H3-202
1-18周 星期二 第9-10节 汇文楼H3-104
1-18周 星期二 第9-10节 汇文楼H3-103
1-18周 星期二 第9-10节 汇文楼H3-201
1-18周 星期二 第9-10节 汇文楼H3-202
1-18周 星期二 第9-10节 汇文楼H3-203
1-18周 星期二 第9-10节 汇文楼H3-204
1-18周 星期二 第9-10节 汇文楼H3-102
6-9周 星期三 第11-12节 汇文楼H2-201
6-9周 星期三 第13-14节 汇文楼H2-201"
5001990005,中国近现代史纲要,马克思主义学院,2.5,45,丽湖校区,,,,,,,,,,"景若凡,包毅,景若凡,包毅,徐丁丁,徐丁丁,陈科霖,景若凡,包毅,景若凡,包毅,杜磊,项锷,鲍和平,蔡卓,项锷,鲍和平,任恒,田欢,项锷,鲍和平,任恒,田欢,任恒,项锷,鲍和平,杜磊,田欢","1-18周 星期三 第7-8节 南311
1-18周 星期三 第7-8节 南405
1-18周 星期四 第7-8节 南103
1-18周 星期四 第7-8节 西305
1-18周 星期四 第7-8节 南111
1-18周 星期四 第9-10节 南111
1-18周 星期四 第9-10节 北103
1-18周 星期四 第9-10节 南109
1-18周 星期四 第9-10节 西312
1-18周 星期三 第9-10节 南311
1-18周 星期三 第9-10节 南405
1-18周 星期二 第7-8节 致理楼L3-102
1-18周 星期二 第7-8节 致理楼L2-102
1-18周 星期二 第7-8节 致理楼L2-111
1-18周 星期二 第7-8节 致理楼L1-205
1-18周 星期一 第7-8节 致理楼L2-102
1-18周 星期一 第7-8节 致理楼L2-111
1-18周 星期一 第7-8节 致理楼L2-106
1-18周 星期一 第7-8节 致理楼L2-109
1-18周 星期一 第9-10节 致理楼L2-102
1-18周 星期一 第9-10节 致理楼L2-111
1-18周 星期一 第9-10节 致理楼L2-106
1-18周 星期一 第9-10节 致理楼L2-109
1-18周 星期二 第9-10节 致理楼L2-106
1-18周 星期二 第9-10节 致理楼L2-102
1-18周 星期二 第9-10节 致理楼L2-111
1-18周 星期二 第9-10节 致理楼L3-104
1-18周 星期二 第7-8节 致理楼L2-109"
5001990006,马克思主义中国化进程与青年学生使命担当,马克思主义学院,1.0,18,粤海校区,,,,,,,,,,林娜,1-9周 星期二 11-12节 汇文楼H1-102
5002030001,毛泽东思想和中国特色社会主义理论体系概论（2）,马克思主义学院,2.5,45,丽湖校区,76.74000000000001,6.465,153.5,298.0,8.41,4.52,3345.5,100.0,100.0,"孙宁,毛家骥,陈科霖,毕亚娜,殷文贵,临时5（马克思主义学院）,孙宁,黄锐波,郑湘萍,刘椿,临时5（马克思主义学院）,郑湘萍,刘椿,毕亚娜,殷文贵,毛家骥,毕亚娜,殷文贵,临时5（马克思主义学院）,和杰,毕亚娜,殷文贵,和杰,殷秋明,汪渝,陈巧彬,黄继朝,黄继朝,汪渝,陈巧彬,殷秋明,田粤皖,何宝峰,高旺,王微,何宝峰,高旺,殷秋明,祝安顺,王微,唐玉溪,田粤皖,唐玉溪,田粤皖,高旺,何宝峰,田粤皖,殷秋明,何宝峰,高旺,王双印,王双印,何思雨,任强,王双印,徐建华","1-18周 星期一 第11-12节 东305
1-18周 星期一 第11-12节 南111
1-18周 星期一 第11-12节 南103
1-18周 星期一 第11-12节 南403
1-18周 星期一 第11-12节 西301
1-18周 星期一 第11-12节 南112
1-18周 星期二 第11-12节 东305
1-18周 星期二 第11-12节 东208
1-18周 星期二 第11-12节 南111
1-18周 星期二 第11-12节 西108
1-18周 星期二 第11-12节 西305
1-18周 星期二 第13-14节 南111
1-18周 星期二 第13-14节 西108
1-18周 星期二 第13-14节 南112
1-18周 星期二 第11-12节 西109
1-18周 星期一 第13-14节 南111
1-18周 星期一 第13-14节 南403
1-18周 星期一 第13-14节 西301
1-18周 星期一 第13-14节 南112
1-18周 星期一 第13-14节 西110
1-18周 星期二 第11-12节 南112
1-18周 星期二 第13-14节 西110
1-18周 星期一 第11-12节 西109
1-18周 星期一 第13-14节 致理楼L3-304
1-18周 星期一 第13-14节 致理楼L2-106
1-18周 星期一 第13-14节 致理楼L2-102
1-18周 星期一 第11-12节 致理楼L2-102
1-18周 星期一 第11-12节 致理楼L2-106
1-18周 星期一 第11-12节 致理楼L3-304
1-18周 星期一 第11-12节 致理楼L2-109
1-18周 星期二 第11-12节 致理楼L2-102
1-18周 星期二 第11-12节 致理楼L2-106
1-18周 星期二 第11-12节 致理楼L2-109
1-18周 星期二 第13-14节 致理楼L2-102
1-18周 星期二 第13-14节 致理楼L2-106
1-18周 星期二 第13-14节 致理楼L1-305
1-18周 星期二 第11-12节 致理楼L1-307
1-18周 星期二 第13-14节 致理楼L2-109
1-18周 星期二 第13-14节 致理楼L1-405
1-18周 星期二 第13-14节 致理楼L1-205
1-18周 星期二 第11-12节 致理楼L1-405
1-18周 星期一 第13-14节 致理楼L2-109
1-18周 星期一 第13-14节 致理楼L3-102
1-18周 星期一 第13-14节 致理楼L2-111
1-18周 星期二 第11-12节 致理楼L1-205
1-18周 星期二 第11-12节 致理楼L1-305
1-18周 星期一 第11-12节 致理楼L2-111
1-18周 星期一 第11-12节 致理楼L3-102
1-18周 星期二 第11-12节 致理楼L2-111
1-18周 星期二 第13-14节 致理楼L2-111
1-18周 星期二 第11-12节 致理楼L3-102
1-18周 星期一 第11-12节 致理楼L1-207"
5002050001,毛泽东思想和中国特色社会主义理论体系概论（1）,马克思主义学院,2.5,45,丽湖校区,75.69,3.6966666666666663,177.0,310.0,4.67,2.99,4361.333333333333,100.0,100.0,"毛家骥,王微","1-18周 星期二 第11-12节 东405
1-18周 星期三 第11-12节 汇文楼H3-201"
5002080001,马克思主义基本原理（民族预科）,马克思主义学院,3.0,54,粤海校区,85.4,5.77,3.0,3.0,5.77,5.77,52.0,100.0,100.0,杨龙芳,1-18周 星期三 第7-8节 致理楼L1-115
0711350001,交际英语写作,大学英语教学部,2.0,36,粤海校区,83.38,7.32,4.5,6.0,10.0,5.26,65.75,100.0,100.0,"罗莎,闻燕","4周,8周,13周 星期日 第11-12节 汇文楼H5-201"
5200210001,大学英语创意口语,大学英语教学部,2.0,36,粤海校区,82.072,0.4479999999999999,0.6,2.0,1.39,0.0,121.8,100.0,100.0,"MOGULSKY HENRY VALERY,MOGULSKY HENRY VALERY","1-18周 星期一 第11-12节 汇文楼H2-403
1-18周 星期二 第11-12节 北209"
5200370001,韩语（1）,大学英语教学部,4.0,72,粤海校区,74.18199999999999,5.691999999999999,8.4,13.0,9.02,0.57,151.0,100.0,100.0,"YONG HEE KIM,YONG HEE KIM,YONG HEE KIM","1-18周 星期一 第11-12节 汇文楼H5-201,1-18周 星期三 第11-12节 汇文楼H5-201
1-18周 星期一 第13-14节 汇文楼H5-201,1-18周 星期三 第13-14节 汇文楼H5-201
1-18周 星期二 第11-12节 西304,1-18周 星期四 第11-12节 西304"
5200380001,韩语（2）,大学英语教学部,4.0,72,丽湖校区,76.876,3.498,1.2,3.0,6.67,0.0,29.6,100.0,100.0,郝曦光,"1-18周 星期一 第11-12节 西304,1-18周 星期三 第11-12节 西304"
5200550001,英语歌曲欣赏,大学英语教学部,2.0,36,丽湖校区,79.6,5.56,4.0,4.0,5.56,5.56,72.0,100.0,100.0,江永红,1-18周 星期一 第11-12节 北417
5201190001,希腊罗马神话,大学英语教学部,2.0,36,丽湖校区,76.518,6.8340000000000005,1.6,2.0,10.53,0.0,22.6,100.0,100.0,张薇,1-18周 星期一 第11-12节 南310
5201800001,通识笔译,大学英语教学部,2.0,36,粤海校区,79.3,1.71,0.6666666666666666,2.0,5.13,0.0,28.666666666666668,100.0,100.0,"李明,李明","1-18周 星期二 第11-12节 汇文楼H5-201
1-18周 星期四 第11-12节 西409"
5201830001,安徒生童话导读与欣赏,大学英语教学部,2.0,36,丽湖校区,81.06666666666666,4.933333333333334,1.3333333333333333,2.0,9.09,0.0,25.33333333333333,100.0,100.0,张薇,1-18周 星期三 第11-12节 南310
5201860001,英语阅读（2）（民族预科）,大学英语教学部,4.0,72,粤海校区,75.69,0.0,0.0,0.0,0.0,0.0,52.0,100.0,100.0,何勇,"1-18周 星期一 第3-4节 致理楼L1-115,1-18周 星期三 第1-2节 致理楼L1-115"
5201870001,英语视听说（2）（民族预科）,大学英语教学部,2.0,36,粤海校区,76.94,5.66,3.0,3.0,5.66,5.66,52.0,100.0,100.0,柳宏,1-18周 星期三 第3-4节 致理楼L1-115
5201890011,大学英语（2）,大学英语教学部,4.0,90,粤海校区,,,,,,,,,,"柳宏,梁鸣雁,孙静波,唐立新,杨敬清,李颖超,崔德智,李黎,李玲,李雪伊,何勇,唐立新,杨敬清,李颖超,崔德智,李黎,李玲,李雪伊,胡春华,柳宏,梁鸣雁,孙静波,邓建英,黄曼,李丽,郭丽,彭川,李明,欧阳旭东,李黎,柳宏,梁鸣雁,孙静波,崔德智,李玲,邓建英,黄曼,彭川,李丽,郭丽,钟慧敏,胡春华,张家强,张放,张娓,张涛,罗玲,张莉,章健,叶进,方悦娴,荣芳,陈晶,林月,江永红,张薇,张家强,张放,张娓,张涛,罗玲,张莉,章健,叶进,方悦娴,荣芳,陈晶,林月,江永红,肖洒,张家强,张放,张娓,张涛,罗玲,张莉,章健,叶进,方悦娴,荣芳,陈晶,林月,肖洒,张薇,朱丹丹,朱丹丹,朱丹丹","1-18周 星期三 第1-2节 致理楼L1-211,1-18周 星期一 第3-4节 致理楼L1-211
1-18周 星期一 第3-4节 汇紫楼B206,1-18周 星期三 第1-2节 汇紫楼B206
1-18周 星期一 第3-4节 汇紫楼B208,1-18周 星期三 第1-2节 汇紫楼B208
1-18周 星期三 第1-2节 汇紫楼A209,1-18周 星期一 第3-4节 汇紫楼A209
1-18周 星期一 第3-4节 汇紫楼A210,1-18周 星期三 第1-2节 汇紫楼A210
1-18周 星期一 第3-4节 汇紫楼A208,1-18周 星期三 第1-2节 汇紫楼A208
1-18周 星期三 第1-2节 汇紫楼A212,1-18周 星期一 第3-4节 汇紫楼A212
1-18周 星期一 第3-4节 汇紫楼A307,1-18周 星期三 第1-2节 汇紫楼A307
1-18周 星期一 第3-4节 汇紫楼A308,1-18周 星期三 第1-2节 汇紫楼A308
1-18周 星期一 第3-4节 汇紫楼A309,1-18周 星期三 第1-2节 汇紫楼A309
1-18周 星期一 第1-2节 致理楼L1-202,1-18周 星期三 第3-4节 致理楼L1-202
1-18周 星期一 第1-2节 汇紫楼A209,1-18周 星期三 第3-4节 汇紫楼A209
1-18周 星期一 第1-2节 汇紫楼A210,1-18周 星期三 第3-4节 汇紫楼A210
1-18周 星期一 第1-2节 汇紫楼A208,1-18周 星期三 第3-4节 汇紫楼A208
1-18周 星期一 第1-2节 汇紫楼A212,1-18周 星期三 第3-4节 汇紫楼A212
1-18周 星期一 第1-2节 汇紫楼A307,1-18周 星期三 第3-4节 汇紫楼A307
1-18周 星期一 第1-2节 汇紫楼A308,1-18周 星期三 第3-4节 汇紫楼A308
1-18周 星期一 第1-2节 汇紫楼A309,1-18周 星期三 第3-4节 汇紫楼A309
1-18周 星期一 第1-2节 汇紫楼A207,1-18周 星期三 第3-4节 汇紫楼A207
1-18周 星期二 第1-2节 汇紫楼A208,1-18周 星期四 第3-4节 汇紫楼A208
1-18周 星期二 第1-2节 汇紫楼B206,1-18周 星期四 第3-4节 汇紫楼B206
1-18周 星期二 第1-2节 汇紫楼B208,1-18周 星期四 第3-4节 汇紫楼B208
1-18周 星期二 第1-2节 汇紫楼B210,1-18周 星期四 第3-4节 汇紫楼B210
1-18周 星期二 第1-2节 汇紫楼B308,1-18周 星期四 第3-4节 汇紫楼B308
1-18周 星期二 第1-2节 汇紫楼B310,1-18周 星期四 第3-4节 汇紫楼B310
1-18周 星期二 第1-2节 汇紫楼B408,1-18周 星期四 第3-4节 汇紫楼B408
1-18周 星期二 第1-2节 汇紫楼B410,1-18周 星期四 第3-4节 汇紫楼B410
1-18周 星期二 第1-2节 汇紫楼C208,1-18周 星期四 第3-4节 汇紫楼C208
1-18周 星期四 第3-4节 汇紫楼B506,1-18周 星期二 第1-2节 汇紫楼B506
1-18周 星期二 第1-2节 汇紫楼A307,1-18周 星期四 第3-4节 汇紫楼A307
1-18周 星期二 第3-4节 汇紫楼A208,1-18周 星期四 第1-2节 汇紫楼A208
1-18周 星期二 第3-4节 汇紫楼B206,1-18周 星期四 第1-2节 汇紫楼B206
1-18周 星期二 第3-4节 汇紫楼B208,1-18周 星期四 第1-2节 汇紫楼B208
1-18周 星期四 第1-2节 汇紫楼A212,1-18周 星期二 第3-4节 汇紫楼A212
1-18周 星期二 第3-4节 汇紫楼A308,1-18周 星期四 第1-2节 汇紫楼A308
1-18周 星期二 第3-4节 汇紫楼B210,1-18周 星期四 第1-2节 汇紫楼B210
1-18周 星期二 第3-4节 汇紫楼B308,1-18周 星期四 第1-2节 汇紫楼B308
1-18周 星期二 第3-4节 汇紫楼B410,1-18周 星期四 第1-2节 汇紫楼B410
1-18周 星期二 第3-4节 汇紫楼B310,1-18周 星期四 第1-2节 汇紫楼B310
1-18周 星期二 第3-4节 汇紫楼B408,1-18周 星期四 第1-2节 汇紫楼B408
1-18周 星期二 第3-4节 汇紫楼C309,1-18周 星期四 第1-2节 汇紫楼C309
1-18周 星期二 第3-4节 汇紫楼A207,1-18周 星期四 第1-2节 汇紫楼A207
1-18周 星期一 第1-2节 北409,1-18周 星期三 第3-4节 北409
1-18周 星期一 第1-2节 南307,1-18周 星期三 第3-4节 南307
1-18周 星期一 第1-2节 东301,1-18周 星期三 第3-4节 东301
1-18周 星期一 第1-2节 东401,1-18周 星期三 第3-4节 东401
1-18周 星期一 第1-2节 南105,1-18周 星期三 第3-4节 南105
1-18周 星期一 第1-2节 北408,1-18周 星期三 第3-4节 北408
1-18周 星期一 第1-2节 南312,1-18周 星期三 第3-4节 南312
1-18周 星期一 第1-2节 北204,1-18周 星期三 第3-4节 北204
1-18周 星期一 第1-2节 南408,1-18周 星期三 第3-4节 南408
1-18周 星期一 第1-2节 南410,1-18周 星期三 第3-4节 南410
1-18周 星期一 第1-2节 南401,1-18周 星期三 第3-4节 南401
1-18周 星期一 第1-2节 南301,1-18周 星期三 第3-4节 南301
1-18周 星期一 第1-2节 南308,1-18周 星期三 第3-4节 南308
1-18周 星期一 第1-2节 南310,1-18周 星期三 第3-4节 南310
1-18周 星期一 第3-4节 北409,1-18周 星期三 第1-2节 北409
1-18周 星期一 第3-4节 南307,1-18周 星期三 第1-2节 南307
1-18周 星期一 第3-4节 东301,1-18周 星期三 第1-2节 东301
1-18周 星期一 第3-4节 东401,1-18周 星期三 第1-2节 东401
1-18周 星期一 第3-4节 南105,1-18周 星期三 第1-2节 南105
1-18周 星期一 第3-4节 北408,1-18周 星期三 第1-2节 北408
1-18周 星期一 第3-4节 南312,1-18周 星期三 第1-2节 南312
1-18周 星期一 第3-4节 北204,1-18周 星期三 第1-2节 北204
1-18周 星期一 第3-4节 南408,1-18周 星期三 第1-2节 南408
1-18周 星期一 第3-4节 南410,1-18周 星期三 第1-2节 南410
1-18周 星期一 第3-4节 南401,1-18周 星期三 第1-2节 南401
1-18周 星期一 第3-4节 南301,1-18周 星期三 第1-2节 南301
1-18周 星期一 第3-4节 南308,1-18周 星期三 第1-2节 南308
1-18周 星期一 第3-4节 南407,1-18周 星期三 第1-2节 南407
1-18周 星期一 第7-8节 北409,1-18周 星期三 第7-8节 北409
1-18周 星期一 第7-8节 南307,1-18周 星期三 第7-8节 南307
1-18周 星期一 第7-8节 东301,1-18周 星期三 第7-8节 东301
1-18周 星期一 第7-8节 东401,1-18周 星期三 第7-8节 东401
1-18周 星期一 第7-8节 南105,1-18周 星期三 第7-8节 南105
1-18周 星期一 第7-8节 北408,1-18周 星期三 第7-8节 北408
1-18周 星期一 第7-8节 南312,1-18周 星期三 第7-8节 南312
1-18周 星期一 第7-8节 北204,1-18周 星期三 第7-8节 北204
1-18周 星期一 第7-8节 南408,1-18周 星期三 第7-8节 南408
1-18周 星期一 第7-8节 南410,1-18周 星期三 第7-8节 南410
1-18周 星期三 第7-8节 南401,1-18周 星期一 第7-8节 南401
1-18周 星期一 第7-8节 南308,1-18周 星期三 第7-8节 南308
1-18周 星期一 第7-8节 南407,1-18周 星期三 第7-8节 南407
1-18周 星期一 第7-8节 南310,1-18周 星期三 第7-8节 南310
1-18周 星期二 第11-12节 汇文楼H5-202,1-18周 星期四 第11-12节 汇文楼H5-202
1-18周 星期二 第11-12节 西204,1-18周 星期四 第11-12节 西204"
